Chromosome	Start	Stop	Name	Size	Orientation	RefSeq	CStart	CStop	NumExons
chr19	61250588	61252212	Gm7102	1624	-	NM_001177513	61251361	61251898	1
chr19	61300304	61304321	Csf2ra	4017	-	NM_009970	61300906	61303268	12
chrUn_random	3052	4452	Tcstv3	1400	-	NM_153523	3237	3747	2
chrUn_random	12474	21008	BC147527	8534	-	NM_001037925	12668	13172	5
chrUn_random	37342	38736	Tcstv1	1394	-	NM_018756	37534	38049	3
chrUn_random	125697	127960	AF067063	2263	-	NM_001001449	125904	126398	4
chrUn_random	588638	612480	4933409K07Rik	23842	+	NR_033123	612480	612480	5
chrUn_random	1919827	1957720	Gm6367	37893	-	NR_044992	1957720	1957720	4
chrUn_random	2674944	2678407	Mucl2	3463	-	NM_009267	2675093	2678336	4
chrUn_random	2735804	2743961	Vmn2r-ps159	8157	+	NR_038052	2743961	2743961	6
chrUn_random	2735832	2743962	Vmn2r123	8130	+	NM_009485	2735885	2743532	9
chrUn_random	2889606	2891056	B020031M17Rik	1450	-	NM_001033769	2889796	2890318	2
chrUn_random	3058602	3072666	Ulbp1	14064	+	NM_029975	3058602	3071988	5
chrUn_random	4834599	4838176	Mucl1	3577	+	NR_126081	4838176	4838176	4
chrX	3241669	3243629	Gm3701	1960	-	NM_001243011	3242047	3243544	1
chrX	3241669	3243629	Gm14345	1960	-	NM_001085545	3242047	3243544	1
chrX	3241669	3243629	Gm14346	1960	-	NM_001085551	3242047	3243544	1
chrX	3241674	3243629	Gm3706	1955	-	NM_001243001	3242047	3243544	1
chrX	3241674	3243629	Gm3750	1955	-	NM_001099643	3242047	3243544	1
chrX	3241674	3243629	Gm14351	1955	-	NM_001085552	3242047	3243544	1
chrX	3241680	3243584	Gm21950	1904	-	NM_001270667	3242047	3243544	1
chrX	3241680	3243601	Gm21951	1921	-	NM_001270669	3242047	3243544	1
chrX	3461360	3463320	Gm2913	1960	-	NM_001243015	3461738	3463235	1
chrX	3546313	3547091	Gm21637	778	-	NM_001270685	3546335	3547046	1
chrX	3546313	3547091	Spin2-ps1	778	-	NM_029106	3546335	3547046	1
chrX	3907010	3908970	Gm14347	1960	+	NM_001085543	3907095	3908592	1
chrX	3993613	3995573	Gm10922	1960	-	NM_001085554	3993991	3995488	1
chrX	4074963	4076923	Gm10921	1960	+	NM_001085553	4075048	4076545	1
chrX	4219982	4221937	Gm5925	1955	+	NR_040410	4221937	4221937	1
chrX	4598165	4600108	Gm3763	1943	+	NM_001243024	4598250	4599747	1
chrX	5044021	5046383	Mycs	2362	-	NM_010850	5044846	5046142	1
chrX	5246184	5248144	Gm14374	1960	+	NM_001085523	5246269	5247766	1
chrX	5624624	5631869	Nudt11	7245	+	NM_021431	5625028	5630145	2
chrX	5658335	5660538	AU022751	2203	-	NM_001033211	5658670	5660440	2
chrX	5745814	5750109	Nudt10	4295	-	NM_001031664	5746913	5749953	2
chrX	5891223	5897841	Bmp15	6618	-	NM_009757	5892747	5897481	2
chrX	5977149	6214572	Shroom4	237423	+	NM_001040459	5977262	6210835	9
chrX	6029493	6151781	5430428K19Rik	122288	-	NR_045426	6151781	6151781	3
chrX	6356431	6525489	Dgkk	169058	+	NM_177914	6356591	6521850	28
chrX	6556777	6618745	Ccnb3	61968	-	NM_183015	6557011	6608012	14
chrX	6644640	6655732	Akap4	11092	+	NM_009651	6644755	6655545	6
chrX	6735537	6896484	Clcn5	160947	-	NM_001243762	6736854	6893800	14
chrX	6814808	6814900	Mir500	92	-	NR_030495	6814900	6814900	1
chrX	6818368	6818477	Mir501	109	-	NR_030496	6818477	6818477	1
chrX	6819108	6819172	Mir362	64	-	NR_029851	6819172	6819172	1
chrX	6825114	6825182	Mir188	68	-	NR_029574	6825182	6825182	1
chrX	6825527	6825623	Mir532	96	-	NR_030242	6825623	6825623	1
chrX	6949716	6952956	Usp27x	3240	-	NM_019461	6950670	6951987	1
chrX	6953050	6955168	Gm14379	2118	+	NR_026741	6955168	6955168	2
chrX	6988942	7000114	2010204K13Rik	11172	-	NR_027924	7000114	7000114	2
chrX	7135687	7151407	Ppp1r3f	15720	-	NM_138605	7136743	7151374	4
chrX	7150725	7158142	Ppp1r3fos	7417	+	NR_029473	7158142	7158142	3
chrX	7156801	7172369	Foxp3	15568	+	NM_001199347	7163480	7170169	14
chrX	7170934	7182546	Ccdc22	11612	-	NM_138603	7171179	7182419	17
chrX	7184228	7212322	Cacna1f	28094	+	NM_019582	7184271	7212245	48
chrX	7215705	7230382	Syp	14677	+	NM_009305	7215818	7226009	7
chrX	7234504	7245312	Prickle3	10808	+	NM_001290624	7234584	7244857	9
chrX	7245066	7248516	Plp2	3450	-	NM_019755	7245612	7248364	5
chrX	7250291	7258377	Magix	8086	-	NR_037581	7258377	7258377	6
chrX	7274259	7287385	Gpkow	13126	+	NM_173747	7274351	7285371	11
chrX	7299345	7305327	Wdr45	5982	+	NM_172372	7300991	7304985	11
chrX	7305696	7308189	Praf2	2493	+	NM_138602	7305709	7307533	3
chrX	7308839	7318450	Ccdc120	9611	-	NM_207202	7310281	7315336	10
chrX	7339786	7352328	Tfe3	12542	+	NM_172472	7340070	7351057	10
chrX	7367118	7397693	Gripap1	30575	+	NM_001290455	7367152	7397220	26
chrX	7384226	7384347	Mir1198	121	+	NR_035430	7384347	7384347	1
chrX	7400884	7415404	Kcnd1	14520	+	NM_008423	7400968	7413629	6
chrX	7418956	7453752	Otud5	34796	+	NM_001290536	7419242	7451480	9
chrX	7455431	7460558	Pim2	5127	+	NM_138606	7455444	7459643	6
chrX	7461369	7471618	Slc35a2	10249	+	NM_078484	7461468	7471344	5
chrX	7471644	7476395	Pqbp1	4751	-	NM_001252529	7471836	7476368	7
chrX	7476461	7484778	Timm17b	8317	+	NM_011591	7476569	7483702	6
chrX	7496947	7501536	Pcsk1n	4589	+	NM_013892	7497056	7500229	3
chrX	7501401	7505733	Eras	4332	-	NM_181548	7501617	7502301	2
chrX	7507247	7525015	Hdac6	17768	-	NM_001130416	7507594	7524340	29
chrX	7536385	7545036	Gata1	8651	-	NM_008089	7536882	7540348	6
chrX	7581326	7595618	Glod5	14292	-	NM_027227	7581502	7595569	4
chrX	7638296	7651886	Suv39h1	13590	-	NM_011514	7639975	7651688	6
chrX	7658591	7667617	Was	9026	-	NM_009515	7659059	7667554	12
chrX	7674212	7683827	Gm6787	9615	+	NR_003632	7683827	7683827	4
chrX	7700426	7709984	Wdr13	9558	-	NM_001290783	7702670	7708516	9
chrX	7716100	7723006	Rbm3	6906	-	NM_016809	7720397	7722183	7
chrX	7722552	7725089	Rbm3os	2537	+	NR_033561	7725089	7725089	3
chrX	7731597	7753307	Tbc1d25	21710	-	NM_001166437	7731830	7753271	7
chrX	7762454	7770638	Ebp	8184	-	NM_007898	7762735	7767505	5
chrX	7770971	7783651	Porcn	12680	-	NM_023638	7771301	7782826	15
chrX	7815793	7829532	Ftsj1	13739	-	NM_001290430	7822200	7828126	13
chrX	7848506	7857302	Slc38a5	8796	+	NM_172479	7848608	7856979	16
chrX	7904549	7913361	Ssxb10	8812	+	NM_199064	7907164	7912775	8
chrX	7944103	7952514	Ssxb9	8411	+	NM_199066	7946680	7951928	8
chrX	7990430	7999283	Ssxb1	8853	+	NM_026492	7993055	7998699	8
chrX	8031468	8038852	Ssxb2	7384	-	NM_001001450	8032055	8038034	7
chrX	8091177	8102080	Gm14459	10903	-	NM_001126491	8091177	8102080	6
chrX	8119729	8125381	Ssxb6	5652	-	NM_001205108	8119733	8125376	6
chrX	8160669	8166372	Ssxb3	5703	-	NM_198898	8161118	8166326	7
chrX	8262456	8267970	Ssxb8	5514	-	NM_001081565	8262456	8267965	6
chrX	8325555	8331713	Ssx9	6158	+	NM_199063	8325601	8331264	7
chrX	8380816	8386512	Ssxb5	5696	+	NM_199319	8380894	8386064	7
chrX	8421119	8426733	Gm6592	5614	+	NM_001081564	8421119	8426733	6
chrX	8469478	8472090	B630019K06Rik	2612	+	NR_045448	8472090	8472090	1
chrX	8539259	8540101	Fthl17b	842	-	NM_001085524	8539424	8539955	1
chrX	8552843	8553685	Fthl17c	842	-	NM_001085525	8553008	8553539	1
chrX	8552843	8553715	Fthl17-ps1	872	-	NM_001277184	8553008	8553539	2
chrX	8563065	8563798	Fthl17d	733	-	NM_001099326	8563190	8563721	1
chrX	8610611	8611459	Fthl17e	848	+	NM_031261	8610763	8611294	1
chrX	8640215	8640948	Fthl17f	733	+	NM_001038697	8640292	8640823	1
chrX	8681687	8683468	4930402K13Rik	1781	+	NM_001270700	8681799	8683047	1
chrX	8777098	8845211	Lancl3	68113	+	NM_173414	8777355	8842811	5
chrX	8849909	8890371	Xk	40462	+	NM_023500	8850115	8886875	3
chrX	8860889	8861414	1700012L04Rik	525	+	NM_029588	8860984	8861302	1
chrX	8927724	8928263	Gm14501	539	+	NM_001085537	8927821	8928139	1
chrX	9012379	9046450	Cybb	34071	-	NM_007807	9015342	9046376	13
chrX	9149085	9149517	Gm5132	432	-	NM_001085517	9149141	9149474	1
chrX	9231395	9240109	Dynlt3	8714	-	NM_025975	9233112	9240024	5
chrX	9424072	9424626	Hypm	554	+	NM_026096	9424156	9424510	1
chrX	9426828	9427378	4930557A04Rik	550	+	NM_029229	9426876	9427263	1
chrX	9462746	9575990	Sytl5	113244	+	NM_177704	9462786	9571669	17
chrX	9615102	9694787	Srpx	79685	-	NM_016911	9616042	9694666	10
chrX	9735341	9793921	Rpgr	58580	-	NM_001177950	9735799	9793819	18
chrX	9829430	9898150	Otc	68720	+	NM_008769	9829562	9897028	10
chrX	10062241	10173730	Tspan7	111489	+	NM_019634	10062283	10172473	8
chrX	10294490	10296828	Mid1ip1	2338	+	NM_001166635	10295355	10295904	2
chrX	10876382	10876883	Gm14483	501	+	NM_001111037	10876446	10876764	1
chrX	10876446	10876764	Gm14475	318	+	NM_001242954	10876446	10876764	1
chrX	10876446	10876764	Gm14476	318	+	NM_001242950	10876446	10876764	1
chrX	10876446	10876764	Gm14477	318	+	NM_001242949	10876446	10876764	1
chrX	10876446	10876764	Gm14479	318	+	NM_001242951	10876446	10876764	1
chrX	10879557	10880047	Gm14474	490	+	NM_001242947	10879614	10879932	1
chrX	10885880	10886389	Gm14482	509	+	NM_001242952	10885949	10886267	1
chrX	10889059	10889553	Gm14484	494	+	NM_001025260	10889116	10889434	1
chrX	10898578	10899020	Gm14478	442	+	NM_001242953	10898617	10898935	1
chrX	10904947	10905277	Gm4906	330	+	NM_001114529	10904947	10905277	1
chrX	11613863	11737481	Bcor	123618	-	NM_001168321	11614751	11638733	14
chrX	11711579	11737472	2900008C10Rik	25893	-	NR_045434	11737472	11737472	4
chrX	11916904	11932122	Gm14635	15218	-	NR_045321	11932122	11932122	4
chrX	12164884	12194177	Atp6ap2	29293	+	NM_027439	12165021	12192999	9
chrX	12229008	12229946	Gm4984	938	+	NM_001101484	12229428	12229788	1
chrX	12232007	12250765	1810030O07Rik	18758	-	NM_175141	12234988	12250667	7
chrX	12252496	12339099	Med14	86603	-	NM_001048208	12254703	12338825	31
chrX	12339403	12398618	Gm14634	59215	+	NR_045852	12398618	12398618	5
chrX	12513998	12515667	AA414768	1669	+	NM_001272033	12514090	12515254	1
chrX	12619140	12622421	5730405O15Rik	3281	+	NR_038158	12622421	12622421	3
chrX	12648623	12750453	Usp9x	101830	+	NM_009481	12671207	12746610	45
chrX	12811766	12824859	2010308F09Rik	13093	-	NR_045429	12824859	12824859	3
chrX	12858147	12871109	Ddx3x	12962	+	NM_010028	12858238	12868618	17
chrX	13044797	13066439	Nyx	21642	+	NM_173415	13045318	13064465	3
chrX	13094207	13423682	Cask	329475	-	NM_001284503	13099296	13423192	27
chrX	13209894	13217984	Gpr34	8090	+	NM_011823	13216359	13217487	3
chrX	13238488	13244559	Gpr82	6071	+	NM_175669	13242340	13243327	4
chrX	13788273	13788783	Gm5382	510	+	NM_001034100	13788334	13788664	1
chrX	14687711	14688615	Ppp1r2-ps9	904	-	NR_033171	14688615	14688615	1
chrX	16099994	16100817	Cypt1	823	+	NM_025738	16100018	16100685	2
chrX	16100006	16100741	Cypt7	735	+	NM_001039943	16100018	16100685	2
chrX	16100006	16100741	Cypt8	735	+	NM_001039941	16100018	16100685	2
chrX	16196823	16264938	Maoa	68115	+	NM_173740	16196966	16262501	15
chrX	16286406	16394492	Maob	108086	-	NM_172778	16287164	16394401	15
chrX	16462647	16488900	Ndp	26253	-	NM_010883	16463594	16471701	3
chrX	16709174	16896494	Efhc2	187320	-	NM_028916	16709390	16896409	15
chrX	17132725	17149451	Fundc1	16726	-	NM_028058	17135059	17149306	5
chrX	17722995	17723818	Dusp21	823	+	NM_028568	17723074	17723644	1
chrX	17739700	17857062	Kdm6a	117362	+	NM_009483	17740131	17855833	29
chrX	17992006	18038523	4930578C19Rik	46517	-	NR_132634	18038523	18038523	9
chrX	18723419	18723514	Mir221	95	-	NR_029806	18723514	18723514	1
chrX	18724018	18724097	Mir222	79	-	NR_029807	18724097	18724097	1
chrX	19636695	19674646	Chst7	37951	+	NM_021715	19636841	19638296	2
chrX	19682880	19868890	Slc9a7	186010	-	NM_177353	19683088	19868810	17
chrX	19941606	19982779	Rp2	41173	+	NR_110967	19982779	19982779	9
chrX	20002813	20097065	Jade3	94252	+	NM_001289684	20066852	20095022	14
chrX	20126943	20139213	Rgn	12270	+	NM_009060	20127504	20138611	7
chrX	20192451	20194690	Ndufb11	2239	-	NM_019435	20192544	20194386	3
chrX	20194628	20228031	Rbm10	33403	+	NM_001167775	20197223	20227810	24
chrX	20235427	20260305	Uba1	24878	+	NM_001276316	20245574	20259639	27
chrX	20265079	20277005	Cdk16	11926	+	NM_001310456	20271066	20275772	16
chrX	20281034	20297665	Usp11	16631	+	NM_145628	20281093	20297026	21
chrX	20425668	20437647	Araf	11979	+	NM_009703	20427112	20437239	16
chrX	20437636	20498044	Syn1	60408	-	NM_013680	20438599	20497915	13
chrX	20440251	20440308	Mir5617	57	-	NR_049190	20440308	20440308	1
chrX	20447291	20451863	Timp1	4572	+	NM_001044384	20448164	20451758	6
chrX	20502579	20508681	Cfp	6102	-	NM_008823	20502719	20508580	9
chrX	20510520	20527734	Elk1	17214	-	NM_007922	20512575	20518889	6
chrX	20528790	20539104	Uxt	10314	-	NM_013840	20529095	20538903	7
chrX	20538801	20564475	A230072C01Rik	25674	+	NR_027445	20564475	20564475	6
chrX	20603309	20639164	Zfp182	35855	-	NM_001111076	20607189	20637643	5
chrX	20645613	20655085	Spaca5	9472	+	NM_001085393	20645613	20655014	4
chrX	20656275	20666355	Zfp300	10080	-	NM_183185	20658711	20661480	5
chrX	20783705	20798791	4930453H23Rik	15086	-	NM_001252013	20784182	20784440	5
chrX	20889335	20911853	Gm6938	22518	-	NR_033482	20911853	20911853	3
chrX	20937990	20941750	Gm5124	3760	+	NR_045668	20941750	20941750	2
chrX	21061749	21065959	Agtr2	4210	+	NM_007429	21063254	21064346	3
chrX	21292025	21319483	Slc6a14	27458	+	NM_020049	21292273	21318216	14
chrX	22038721	22040669	Ppp1r2-ps7	1948	+	NR_033731	22040669	22040669	1
chrX	22796396	22942208	Klhl13	145812	-	NM_026167	22797490	22892305	9
chrX	23270176	23383127	Wdr44	112951	+	NM_001305675	23270588	23382109	21
chrX	23469888	23484676	Gm4907	14788	+	NM_001034864	23469909	23484623	2
chrX	24051433	24076289	Gm5934	24856	-	NM_001100444	24051759	24076263	8
chrX	24129375	24150431	Gm4297	21056	-	NM_001100446	24129702	24150405	8
chrX	24330287	24352290	Gm5935	22003	-	NM_001081657	24330391	24350701	9
chrX	24704608	24728581	Gm5169	23973	-	NM_001040669	24704730	24726973	9
chrX	24975626	24997575	Gm1993	21949	-	NM_001102677	24975747	24995957	9
chrX	25455339	25478167	Gm5168	22828	-	NM_001025607	25455442	25476584	9
chrX	25628008	26362795	Gm2012	734787	-	NM_001104946	25628128	26361184	9
chrX	25714324	25737170	Gm2030	22846	-	NM_001100445	25714429	25735551	9
chrX	25949782	25972691	Slx	22909	-	NM_001136476	25949904	25971075	9
chrX	26099905	26129764	Gm14525	29859	-	NM_001162364	26100024	26128196	9
chrX	26339869	26362795	Gm6121	22926	-	NM_001114754	26339990	26361184	9
chrX	29483981	29506865	Gm10488	22884	+	NM_001099325	29485575	29506762	9
chrX	29924763	29947680	Gm10230	22917	-	NM_001099347	29924885	29946073	9
chrX	29924763	29947680	Gm14632	22917	-	NM_001100610	29924885	29946073	9
chrX	29924763	29947680	Gm14819	22917	-	NM_001110250	29924885	29946073	9
chrX	29924763	29947708	Gm10486	22945	-	NM_001109970	29924885	29946073	9
chrX	29924766	29947680	Gm10147	22914	-	NM_001099919	29924885	29946073	9
chrX	29924766	29947708	Gm10096	22942	-	NM_001102678	29924885	29946073	9
chrX	29924767	29947677	Gm10058	22910	-	NM_001109969	29924885	29946073	9
chrX	29924780	29947708	Gm4836	22928	-	NM_009529	29924885	29946073	9
chrX	29924780	29947708	Gm10487	22928	-	NM_001100609	29924885	29946073	9
chrX	30732633	30734583	Gm2799	1950	+	NM_001168334	30732718	30734215	1
chrX	30732633	30734588	Gmcl1l	1955	+	NM_027955	30732718	30734215	1
chrX	30977792	30979742	Gm2825	1950	+	NM_001168337	30977877	30979374	1
chrX	31060181	31060959	Gm2837	778	+	NR_040388	31060959	31060959	1
chrX	31349046	31350997	Gm2863	1951	-	NM_001099333	31349415	31350912	1
chrX	31750733	31752434	Gm2933	1701	-	NM_001145038	31750884	31752381	1
chrX	31832259	31834202	Gm2927	1943	+	NM_001282034	31832344	31833841	1
chrX	33428826	33616557	Dock11	187731	+	NM_001009947	33428925	33616213	53
chrX	33652102	33711256	Il13ra1	59154	+	NM_133990	33652188	33708901	11
chrX	33735898	33739153	Zcchc12	3255	+	NM_028325	33737426	33738635	5
chrX	33868403	33906851	Lonrf3	38448	+	NM_028894	33868574	33901914	11
chrX	33943471	33944649	Gm6268	1178	+	NR_044989	33944649	33944649	3
chrX	34138187	34146074	Pgrmc1	7887	+	NM_016783	34138281	34144886	3
chrX	34148177	34185409	Akap17b	37232	-	NM_001081956	34150967	34164315	7
chrX	34283626	34317302	Slc25a43	33676	+	NR_075096	34317302	34317302	6
chrX	34335591	34338803	Slc25a5	3212	+	NM_007451	34335725	34338539	4
chrX	34354762	34357195	2310010G23Rik	2433	-	NR_131979	34357195	34357195	2
chrX	34388538	34404241	C330007P06Rik	15703	-	NM_029951	34391094	34404127	7
chrX	34414289	34424215	Ube2a	9926	+	NM_001313696	34414480	34423135	6
chrX	34427536	34442894	Nkrf	15358	-	NM_029891	34428549	34431734	3
chrX	34450828	34451980	Gm15008	1152	+	NR_045917	34451980	34451980	4
chrX	34451266	34529690	Sept6	78424	-	NM_001177323	34453239	34529403	10
chrX	34588839	34590413	Sowahd	1574	+	NM_173779	34588918	34589902	1
chrX	34622512	34625217	Rpl39	2705	-	NM_026055	34622695	34625122	3
chrX	34622906	34623028	Snora69	122	-	NR_002900	34623028	34623028	1
chrX	34631672	34650317	Upf3b	18645	-	NM_026573	34632506	34650226	10
chrX	34666757	34690741	Nkap	23984	+	NM_025937	34666990	34687960	9
chrX	34690692	34708837	Akap14	18145	-	NM_001033785	34690789	34704075	6
chrX	34727583	34731233	Ndufa1	3650	-	NM_019443	34727715	34731085	3
chrX	34731216	34732460	Rnf113a1	1244	+	NM_153503	34731386	34732412	1
chrX	34748496	34751036	Gm9	2540	-	NM_001033234	34749921	34750894	4
chrX	34753799	34762253	Rhox1	8454	-	NM_001025084	34753991	34762238	5
chrX	34784986	34789685	Rhox2a	4699	+	NM_001310503	34785014	34787510	5
chrX	34784986	34831309	Rhox2e	46323	+	NM_001085348	34785014	34831134	4
chrX	34789913	34798973	Rhox3a	9060	+	NM_194063	34794872	34798793	6
chrX	34805369	34810130	Rhox4a	4761	+	NM_001039688	34805505	34809993	4
chrX	34826611	34831313	Rhox2b	4702	+	NM_001099316	34826617	34831134	4
chrX	34847000	34851785	Rhox4b	4785	+	NM_021300	34847131	34851648	4
chrX	34868165	34872882	Rhox2c	4717	+	NM_001099318	34868193	34872707	4
chrX	34884374	34888468	Rhox3c	4094	+	NM_001102457	34884374	34888286	4
chrX	34894843	34899631	Rhox4c	4788	+	NM_001039689	34894991	34899494	4
chrX	34907916	34912222	Rhox2d	4306	+	NM_001081669	34907955	34912042	4
chrX	34929041	34933682	Rhox4d	4641	+	NM_001039695	34929045	34933545	4
chrX	34961481	34965404	Rhox3e	3923	+	NM_001184969	34961481	34965404	4
chrX	34971918	34976789	Rhox4e	4871	+	NM_201236	34972140	34976652	4
chrX	34985927	34990666	Rhox2f	4739	+	NM_001085356	34985955	34990491	4
chrX	34995858	35000003	Rhox3f	4145	+	NM_001040089	34995858	34999818	4
chrX	35017401	35022193	Rhox4f	4792	-	NM_001039696	35017538	35022019	4
chrX	35037938	35042646	Rhox3g	4708	-	NM_001145406	35038009	35042611	4
chrX	35053618	35057977	Rhox2g	4359	-	NM_001114153	35053798	35057933	4
chrX	35061007	35065834	Rhox4g	4827	-	NM_001039698	35061144	35065611	4
chrX	35072194	35083271	Rhox3h	11077	-	NM_001114157	35072379	35076298	6
chrX	35083503	35087784	Rhox2h	4281	-	NM_001100465	35083678	35087756	4
chrX	35180231	35183034	Rhox6	2803	+	NM_008955	35180274	35182896	4
chrX	35184862	35194348	Rhox7a	9486	+	NM_001025086	35186241	35194348	8
chrX	35227952	35232121	Rhox8	4169	-	NM_001004193	35228132	35232058	4
chrX	35252273	35254947	Rhox9	2674	-	NM_023894	35252380	35254856	4
chrX	35367084	35371992	Btg1-ps1	4908	-	NM_001243943	35367084	35367570	5
chrX	35391375	35396291	Btg1-ps2	4916	-	NM_001034856	35391523	35392009	5
chrX	35419651	35424865	Rhox10	5214	+	NM_001024850	35419773	35424818	3
chrX	35429774	35438316	Rhox11	8542	-	NM_198598	35429796	35438154	3
chrX	35457238	35464084	Rhox12	6846	-	NM_001025083	35457354	35461320	4
chrX	35474016	35483143	Rhox13	9127	+	NM_001185002	35474466	35483038	3
chrX	35542969	35550223	Zbtb33	7254	+	NM_001079513	35545393	35547409	2
chrX	35549749	35605658	Tmem255a	55909	-	NM_001289727	35550370	35605478	10
chrX	35563617	35563697	Mir3110	80	+	NR_037297	35563697	35563697	1
chrX	35669298	35689961	Atp1b4	20663	+	NM_001290389	35669443	35686899	8
chrX	35754533	35809637	Lamp2	55104	-	NM_001290485	35755315	35809480	9
chrX	35884797	35929373	Cul4b	44576	-	NM_028288	35886809	35925641	23
chrX	35953834	35966699	Mcts1	12865	+	NM_026902	35953944	35966479	6
chrX	35983959	35988320	C1galt1c1	4361	-	NM_021550	35984343	35985294	2
chrX	36125956	36315865	6030498E09Rik	189909	+	NM_183126	36311260	36312732	4
chrX	36699442	36700138	Cypt15	696	+	NM_001177380	36699463	36699905	2
chrX	37216095	37216781	Cypt14	686	-	NM_001191032	37216318	37216760	2
chrX	38754477	39031778	Gria3	277301	+	NR_104053	39031778	39031778	17
chrX	39148170	39265078	Thoc2	116908	-	NM_001033422	39156141	39265048	39
chrX	39421012	39462841	Xiap	41829	+	NM_009688	39447575	39458161	8
chrX	39502588	39630363	Stag2	127775	+	NM_001077712	39555127	39628463	33
chrX	39855741	39875272	Sh2d1a	19531	+	NM_001313688	39855899	39874929	5
chrX	39885569	40627961	Tenm1	742392	-	NM_011855	39885641	40520931	33
chrX	40944165	40946707	Gm362	2542	+	NM_001195271	40944336	40946151	2
chrX	41718633	41721514	Dcaf12l2	2881	-	NM_175539	41719777	41721187	1
chrX	42139743	42143374	Dcaf12l1	3631	-	NM_178739	42141590	42143096	2
chrX	42444080	42445967	Prr32	1887	+	NM_026841	42444188	42445821	2
chrX	43620735	43682088	4930515L19Rik	61353	-	NR_045440	43682088	43682088	3
chrX	43682183	43683522	Actrt1	1339	+	NM_028514	43682286	43683417	1
chrX	45162546	45245729	Smarca1	83183	-	NM_001290708	45163225	45245573	24
chrX	45265632	45319043	Ocrl	53411	+	NM_177215	45265829	45316761	24
chrX	45378322	45388029	Apln	9707	-	NM_013912	45381475	45387682	3
chrX	45461901	45490158	Xpnpep2	28257	+	NM_001289729	45462322	45489106	21
chrX	45499612	45514742	Sash3	15130	+	NM_001313749	45499837	45513433	8
chrX	45525147	45561879	Zdhhc9	36732	-	NM_172465	45526701	45560011	10
chrX	45610110	45635626	Utp14a	25516	+	NM_028276	45610119	45635508	15
chrX	45629968	45638603	9530027J09Rik	8635	-	NR_045916	45638603	45638603	4
chrX	45694534	45759905	Bcorl1	65371	+	NM_178782	45714753	45759376	15
chrX	45764225	45816309	Elf4	52084	-	NM_019680	45767839	45777326	9
chrX	45828120	45866740	Aifm1	38620	-	NM_012019	45828293	45866515	16
chrX	45872461	45883417	Rab33a	10956	+	NM_011228	45872777	45883281	2
chrX	45894802	45947629	Zfp280c	52827	-	NM_001166649	45896450	45941910	20
chrX	45976754	46015475	Slc25a14	38721	+	NM_001290704	45982458	46015101	13
chrX	46021155	46027655	Gpr119	6500	-	NM_181751	46026427	46027435	2
chrX	46048180	46063896	Rbmx2	15716	+	NM_173376	46048292	46063246	6
chrX	46194642	46230890	Gm595	36248	-	NM_001085499	46194698	46230792	21
chrX	46362883	46641419	Enox2	278536	-	NM_145951	46364679	46433890	16
chrX	46823626	46853427	Arhgap36	29801	+	NM_001081123	46823783	46852318	13
chrX	47036680	47037640	Olfr1320	960	+	NM_207240	47036680	47037640	1
chrX	47080149	47081109	Olfr1321	960	-	NM_207631	47080149	47081109	1
chrX	47135713	47150922	Igsf1	15209	-	NM_177591	47135993	47148495	20
chrX	47238645	47239578	Olfr1322	933	-	NM_001011794	47238645	47239578	1
chrX	47362482	47363412	Olfr1323	930	-	NM_146390	47362482	47363412	1
chrX	47778672	47779671	Olfr1324	999	-	NM_146292	47778672	47779671	1
chrX	47890565	47915775	Gm35612	25210	+	NR_131207	47915775	47915775	3
chrX	47916296	47988498	Firre	72202	-	NR_015505	47988498	47988498	20
chrX	48194547	48246275	Stk26	51728	+	NM_001313744	48194970	48243121	12
chrX	48245821	48295887	Frmd7	50066	-	NM_001190332	48248356	48295887	12
chrX	48357090	48371195	Rap2c	14105	-	NM_172413	48368181	48371075	3
chrX	48466670	48559167	Mbnl3	92497	-	NM_134163	48474183	48517771	8
chrX	48739813	49034779	Hs6st2	294966	-	NM_001077202	48742646	49034779	5
chrX	49107135	49154410	Usp26	47275	-	NM_031388	49108065	49110573	9
chrX	49321871	49325949	1700080O16Rik	4078	-	NM_028851	49322129	49322984	4
chrX	49406194	49518100	Gpc4	111906	-	NM_008150	49406697	49517952	9
chrX	49625603	49967151	Gpc3	341548	-	NM_016697	49625961	49966981	8
chrX	49731297	49731358	Mir6384	61	-	NR_105805	49731358	49731358	1
chrX	49775583	49775692	Mir717	109	-	NR_030497	49775692	49775692	1
chrX	49929019	49972224	A630012P03Rik	43205	+	NR_045367	49972224	49972224	5
chrX	50094869	50094944	Mir363	75	-	NR_029853	50094944	50094944	1
chrX	50095014	50095105	Mir92-2	91	-	NR_029748	50095105	50095105	1
chrX	50095159	50095243	Mir19b-2	84	-	NR_029715	50095243	50095243	1
chrX	50095289	50095369	Mir20b	80	-	NR_030273	50095369	50095369	1
chrX	50095507	50095590	Mir18b	83	-	NR_030548	50095590	50095590	1
chrX	50095679	50095744	Mir106a	65	-	NR_029657	50095744	50095744	1
chrX	50095739	50097770	Kis2	2031	-	NR_003188	50097770	50097770	1
chrX	50144376	50152645	Ccdc160	8269	+	NM_001034059	50151259	50152231	2
chrX	50265390	50310138	Phf6	44748	+	NM_027642	50269775	50306755	11
chrX	50341254	50374837	Hprt	33583	+	NM_013556	50341400	50374291	9
chrX	50401173	50401255	Mir450b	82	-	NR_030498	50401255	50401255	1
