uniqueID	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	uniprotID	description	geneSymbol	txSize	cdsSize
YNL011C	chrXIV	-	611835	613170	611835	613170	1	611835,	613170,	P53980	Putative protein of unknown function  YNL011C is not an essential gene	YNL011C	1335	1335
YNL010W	chrXIV	+	613634	614360	613634	614360	1	613634,	614360,	P53981	Putative protein of unknown function with similarity to phosphoserine phosphatases  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus  homozygous diploid mutant shows an increase in glycogen accumulation	YNL010W	726	726
YNL009W	chrXIV	+	614820	616083	614820	616083	1	614820,	616083,	P53982	Peroxisomal NADP-dependent isocitrate dehydrogenase, catalyzes oxidation of isocitrate to alpha-ketoglutarate with the formation of NADP(H+), required for growth on unsaturated fatty acids	IDP3	1263	1263
YNL008C	chrXIV	-	616210	618241	616210	618241	1	616210,	618241,	P53983	Putative integral membrane E3 ubiquitin ligase  acts with Asi1p and Asi2p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed state of gene expression in the absence of inducing signals	ASI3	2031	2031
YNL007C	chrXIV	-	618506	619565	618506	619565	1	618506,	619565,	P25294	Type II HSP40 co-chaperone that interacts with the HSP70 protein Ssa1p  not functionally redundant with Ydj1p due to due to substrate specificity  shares similarity with bacterial DnaJ proteins	SIS1	1059	1059
YNL006W	chrXIV	+	620066	620978	620066	620978	1	620066,	620978,	P41318	Protein required for the transport of amino acid permease Gap1p from the Golgi to the cell surface  component of the TOR signaling pathway  associates with both Tor1p and Tor2p  contains a WD-repeat	LST8	912	912
YNL005C	chrXIV	-	621312	622428	621312	622428	1	621312,	622428,	P12687	Mitochondrial ribosomal protein of the large subunit	MRP7	1116	1116
YNL004W	chrXIV	+	622914	624621	622914	624621	2	622914,623286,	622944,624621,	P38922	Poly(A+) RNA-binding protein, involved in the export of mRNAs from the nucleus to the cytoplasm  similar to Gbp2p and Npl3p	HRB1	1707	1707
YNL003C	chrXIV	-	624974	625829	624974	625829	1	624974,	625829,	P38921	S-adenosylmethionine transporter of the mitochondrial inner membrane, member of the mitochondrial carrier family  required for biotin biosynthesis and respiratory growth	PET8	855	855
YNL002C	chrXIV	-	626173	627142	626173	627142	1	626173,	627142,	P40693	Nucleolar protein with similarity to large ribosomal subunit L7 proteins  constituent of 66S pre-ribosomal particles  plays an essential role in processing of precursors to the large ribosomal subunit RNAs	RLP7	969	969
YNL001W	chrXIV	+	627455	628616	627455	628616	1	627455,	628616,	P33309	Protein that, with binding partner Hbs1p, facilitates ribosomal subunit dissociation when translation is stalled  required for RNA cleavage in no-go decay, but reports conflict on endonuclease activity  Pelota ortholog	DOM34	1161	1161
YNR001C	chrXIV	-	629621	631061	629621	631061	1	629621,	631061,	P00890	Citrate synthase, catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate  the rate-limiting enzyme of the TCA cycle  nuclear encoded mitochondrial protein	CIT1	1440	1440
YNR001W-A	chrXIV	+	631262	631481	631262	631481	1	631262,	631481,	n/a	Dubious open reading frame unlikely to encode a functional protein  identified by homology	YNR001W-A	219	219
YNR002C	chrXIV	-	633007	633856	633007	633856	1	633007,	633856,	P32907	Putative transmembrane protein involved in export of ammonia, a starvation signal that promotes cell death in aging colonies  phosphorylated in mitochondria  member of the TC 9.B.33 YaaH family  homolog of Ady2p and Y. lipolytica Gpr1p	ATO2	849	849
YNR003C	chrXIV	-	634343	635297	634343	635297	1	634343,	635297,	P32910	RNA polymerase III subunit C34  interacts with TFIIIB70 and is a key determinant in pol III recruitment by the preinitiation complex	RPC34	954	954
YNR003W-A	chrXIV	+	634419	634518	634419	634518	1	634419,	634518,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the verified gene RPC34/YNR003C	YNR003W-A	99	99
YNR004W	chrXIV	+	635942	636383	635942	636383	1	635942,	636383,	P40342	Putative protein of unknown function  haploid disruptant exhibits cold-sensitive growth and elongated buds	SWM2	441	441
YNR005C	chrXIV	-	636930	637335	636930	637335	1	636930,	637335,	n/a	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	YNR005C	405	405
YNR006W	chrXIV	+	636985	638854	636985	638854	1	636985,	638854,	P40343	Endosomal protein that forms a complex with Hse1p  required for recycling Golgi proteins, forming lumenal membranes and sorting ubiquitinated proteins destined for degradation  has Ubiquitin Interaction Motifs which bind ubiquitin (Ubi4p)	VPS27	1869	1869
YNR007C	chrXIV	-	639181	640114	639181	640114	1	639181,	640114,	P40344	E2-like enzyme involved in autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway  plays a role in formation of Atg8p-phosphatidylethanolamine conjugates, which are involved in membrane dynamics during autophagy and Cvt	ATG3	933	933
YNR008W	chrXIV	+	640395	642381	640395	642381	1	640395,	642381,	P40345	Acyltransferase that catalyzes diacylglycerol esterification  one of several acyltransferases that contribute to triglyceride synthesis  putative homolog of human lecithin cholesterol acyltransferase	LRO1	1986	1986
YNR009W	chrXIV	+	642689	643439	642689	643439	1	642689,	643439,	P53718	Transcriptional co-repressor of MBF (MCB binding factor)-regulated gene expression  Nrm1p associates stably with promoters via MBF to repress transcription upon exit from G1 phase	NRM1	750	750
YNR010W	chrXIV	+	643743	644193	643743	644193	1	643743,	644193,	P33308	Subunit of the RNA polymerase II mediator complex  associates with core polymerase subunits to form the RNA polymerase II holoenzyme  component of the Middle domain of mediator  required for regulation of RNA polymerase II activity	CSE2	450	450
YNR011C	chrXIV	-	644319	646950	644319	646950	1	644319,	646950,	P20095	RNA-dependent ATPase in the DEAH-box family, required for activation of the spliceosome before the first transesterification step in RNA splicing  orthologous to human protein DHX16	PRP2	2631	2631
YNR012W	chrXIV	+	647431	648937	647431	648937	1	647431,	648937,	P27515	Uridine/cytidine kinase, component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP  involved in the pyrimidine deoxyribonucleotide salvage pathway, converting deoxycytidine into dCMP	URK1	1506	1506
YNR013C	chrXIV	-	649027	651712	649027	651712	1	649027,	651712,	P27514	Low-affinity phosphate transporter of the vacuolar membrane  deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality  transcription independent of Pi and Pho4p activity  overexpression results in vigorous growth	PHO91	2685	2685
YNR014W	chrXIV	+	652464	653103	652464	653103	1	652464,	653103,	P53719	Putative protein of unknown function  expression is cell-cycle regulated, Azf1p-dependent, and heat-inducible	YNR014W	639	639
YNR015W	chrXIV	+	653386	654541	653386	654541	1	653386,	654541,	P53720	Dihydrouridine synthase, member of a family of dihydrouridine synthases including Dus1p, Smm1p, Dus3p, and Dus4p  modifies uridine residues at position 20 of cytoplasmic tRNAs	SMM1	1155	1155
YNR017W	chrXIV	+	662912	663581	662912	663581	1	662912,	663581,	P32897	Essential component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex)  involved in protein import into mitochondrial matrix and inner membrane  with Tim17p, contributes to architecture and function of the import channel	TIM23	669	669
YNR018W	chrXIV	+	664269	664944	664269	664944	1	664269,	664944,	P53721	Putative protein of unknown function  non-tagged protein is detected in purified mitochondria  may interact with respiratory chain complex IV  null mutant is viable and displays reduced frequency of mitochondrial genome loss	AIM38	675	675
YNR019W	chrXIV	+	665338	667267	665338	667267	1	665338,	667267,	P53629	Acyl-CoA:sterol acyltransferase, isozyme of Are1p  endoplasmic reticulum enzyme that contributes the major sterol esterification activity in the presence of oxygen	ARE2	1929	1929
YNR020C	chrXIV	-	667409	668222	667409	668222	1	667409,	668222,	P53722	Putative metalloprotease of the mitochondrial inner membrane, required for processing of Atp6p  has an additional role in assembly of the F0 sector of the F1F0 ATP synthase complex	ATP23	813	813
YNR021W	chrXIV	+	668376	669591	668376	669591	1	668376,	669591,	P53723	Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum  YNR021W is not an essential gene	YNR021W	1215	1215
YNR022C	chrXIV	-	669773	670193	669773	670193	1	669773,	670193,	P53724	Mitochondrial ribosomal protein of the large subunit, not essential for mitochondrial translation	MRPL50	420	420
YNR023W	chrXIV	+	670417	672118	670417	672118	1	670417,	672118,	P53628	73 kDa subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation  homolog of Rsc6p subunit of the RSC chromatin remodeling complex  deletion mutants are temperature-sensitive	SNF12	1701	1701
YNR024W	chrXIV	+	672408	672969	672408	672969	1	672408,	672969,	P53725	Nuclear exosome-associated RNA binding protein  involved in surveillance of pre-rRNAs and pre-mRNAs, and the degradation of cryptic non-coding RNAs (ncRNA)  copurifies with ribosomes	MPP6	561	561
YNR025C	chrXIV	-	672701	673061	672701	673061	1	672701,	673061,	n/a	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data  deletion reduces expression of PIS1 gene encoding phosphatidylinositol synthase	YNR025C	360	360
YNR026C	chrXIV	-	673273	674689	673273	674689	1	673273,	674689,	P11655	Guanine nucleotide exchange factor (GEF), activates Sar1p by catalyzing the exchange of GDP for GTP  required for the initiation of COPII vesicle formation in ER to Golgi transport  glycosylated integral membrane protein of the ER	SEC12	1416	1416
YNR027W	chrXIV	+	674922	675876	674922	675876	1	674922,	675876,	P53727	Putative pyridoxal kinase, a key enzyme in vitamin B6 metabolism  involved in bud-site selection  diploid mutants display a random rather than a bipolar budding pattern  similarity to yeast BUD16 and human pyridoxal kinase (PDXK)	BUD17	954	954
YNR028W	chrXIV	+	676176	677103	676176	677103	1	676176,	677103,	P53728	Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues  similarity to Cpr4p suggests a potential role in the secretory pathway	CPR8	927	927
YNR029C	chrXIV	-	677198	678488	677198	678488	1	677198,	678488,	P53729	Putative protein of unknown function, deletion confers reduced fitness in saline	YNR029C	1290	1290
YNR030W	chrXIV	+	678798	680454	678798	680454	1	678798,	680454,	P53730	Alpha-1,6-mannosyltransferase localized to the ER  responsible for the addition of the alpha-1,6 mannose to dolichol-linked Man7GlcNAc2, acts in the dolichol pathway for N-glycosylation	ALG12	1656	1656
YNR031C	chrXIV	-	680693	685433	680693	685433	1	680693,	685433,	P53599	MAP kinase kinase kinase of the HOG1 mitogen-activated signaling pathway  interacts with Ssk1p, leading to autophosphorylation and activation of Ssk2p which phosphorylates Pbs2p  also mediates actin cytoskeleton recovery from osmotic stress	SSK2	4740	4740
YNR032W	chrXIV	+	686009	687116	686009	687116	1	686009,	687116,	P32838	Putative serine/threonine protein phosphatase of the type 2A-like phosphatase family, required for glycogen accumulation  interacts with Tap42p, which binds to and regulates other protein phosphatases	PPG1	1107	1107
YNR032C-A	chrXIV	-	687242	687464	687242	687464	1	687242,	687464,	Q6Q546	Ubiquitin-like protein modifier  promotes alternative splicing of SRC1 pre-mRNA  binds non-covalently to the HIND domain of Snu66, may function in modification of Sph1p and Hbt1p, functionally complemented by the human or S. pombe ortholog  mechanism of Hub1p adduct formation not yet clear	HUB1	222	222
YNR033W	chrXIV	+	687634	689998	687634	689998	1	687634,	689998,	P37254	Para-aminobenzoate (PABA) synthase, has similarity to Escherichia coli PABA synthase components PabA and PabB  required for the synthesis of para-aminobenzoic acid, an important intermediate for folate and ubiquinone Q biosynthesis	ABZ1	2364	2364
YNR034W	chrXIV	+	690320	691286	690320	691286	1	690320,	691286,	P50278	Protein with a possible role in tRNA export  shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity  homologous to Sol2p, Sol3p, and Sol4p	SOL1	966	966
YNR034W-A	chrXIV	+	692560	692857	692560	692857	1	692560,	692857,	Q3E841	Putative protein of unknown function  expression is regulated by Msn2p/Msn4p	YNR034W-A	297	297
YNR035C	chrXIV	-	693018	694047	693018	694047	1	693018,	694047,	P53731	Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches  required for cortical localization of calmodulin	ARC35	1029	1029
YNR036C	chrXIV	-	694360	694822	694360	694822	1	694360,	694822,	P53732	Mitochondrial protein  may interact with ribosomes based on co-purification experiments  similar to E. coli and human mitochondrial S12 ribosomal proteins	MRPS12	462	462
YNR037C	chrXIV	-	695051	695327	695051	695327	1	695051,	695327,	P53733	Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S19 ribosomal protein	RSM19	276	276
YNR038W	chrXIV	+	695594	697484	695594	697484	1	695594,	697484,	P53734	Essential protein involved in ribosome biogenesis  putative ATP-dependent RNA helicase of the DEAD-box protein family	DBP6	1890	1890
YNR039C	chrXIV	-	697613	699431	697613	699431	1	697613,	699431,	P53735	Endoplasmic reticulum protein of unknown function, transcription is induced under conditions of zinc deficiency  mutant phenotype suggests a role in uptake of zinc	ZRG17	1818	1818
YNR040W	chrXIV	+	699689	700460	699689	700460	1	699689,	700460,	P53736	Putative protein of unknown function  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	YNR040W	771	771
YNR041C	chrXIV	-	700540	701659	700540	701659	1	700540,	701659,	P32378	Para hydroxybenzoate: polyprenyl transferase, catalyzes the second step in ubiquinone (coenzyme Q) biosynthesis	COQ2	1119	1119
YNR042W	chrXIV	+	701237	701666	701237	701666	1	701237,	701666,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps verified gene COQ2	YNR042W	429	429
YNR043W	chrXIV	+	701894	703085	701894	703085	1	701894,	703085,	P32377	Mevalonate pyrophosphate decarboxylase, essential enzyme involved in the biosynthesis of isoprenoids and sterols, including ergosterol  acts as a homodimer	MVD1	1191	1191
YNR044W	chrXIV	+	703698	705876	703698	705876	1	703698,	705876,	P32323	Anchorage subunit of a-agglutinin of a-cells, highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall, linked to adhesion subunit Aga2p via two disulfide bonds	AGA1	2178	2178
YNR045W	chrXIV	+	706138	707608	706138	707608	1	706138,	707608,	P07390	Mitochondrial translational activator specific for the COX3 mRNA, acts together with Pet54p and Pet122p  located in the mitochondrial inner membrane	PET494	1470	1470
YNR046W	chrXIV	+	707787	708195	707787	708195	1	707787,	708195,	P53738	Subunit of tRNA methyltransferase (MTase) complexes in combination with Trm9p and Trm11p  subunit of complex with Mtq2p that methylates Sup45p (eRF1) in the ternary complex eRF1-eRF3-GTP  deletion confers resistance to zymocin	TRM112	408	408
YNR047W	chrXIV	+	708522	711204	708522	711204	1	708522,	711204,	P53739	Ser/Thr protein kinase that regulates the putative phospholipid translocases Lem3p-Dnf1p/Dnf2p  phosphorylates and inhibits upstream inhibitory kinase, Ypk1p  localizes to the cytoplasm, early endosome/TGN compartments, and plasma membrane	FPK1	2682	2682
YNR048W	chrXIV	+	711629	712811	711629	712811	1	711629,	712811,	P53740	Protein that interacts specifically in vivo with phospholipid translocase (flippase) Dnf3p  similar to Cdc50p, which is an essential interaction partner of the flippase Drs2p	YNR048W	1182	1182
YNR049C	chrXIV	-	713022	713655	713022	713655	1	713022,	713655,	P53604	Probable component of the secretory vesicle docking complex, acts at a late step in secretion  shows genetic and physical interactions with Sec1p  required for prospore membrane formation during sporulation	MSO1	633	633
YNR050C	chrXIV	-	714047	715388	714047	715388	1	714047,	715388,	P38999	Saccharopine dehydrogenase (NADP+, L-glutamate-forming)  catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde, the seventh step in lysine biosynthesis pathway  exhibits genetic and physical interactions with TRM112	LYS9	1341	1341
YNR051C	chrXIV	-	716779	718327	716779	718327	1	716779,	718327,	P53741	Ubiquitin protease cofactor, forms deubiquitination complex with Ubp3p that coregulates anterograde and retrograde transport between the endoplasmic reticulum and Golgi compartments  null is sensitive to brefeldin A	BRE5	1548	1548
YNR052C	chrXIV	-	719345	720647	719345	720647	1	719345,	720647,	P39008	RNase of the DEDD superfamily, subunit of the Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation	POP2	1302	1302
YNR053C	chrXIV	-	721119	723112	721119	723112	2	721119,722302,	721770,723112,	P53742	Putative GTPase that associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation	NOG2	1993	1993
YNR054C	chrXIV	-	723355	724306	723355	724306	1	723355,	724306,	P53743	Essential nucleolar protein involved in pre-18S rRNA processing  binds to RNA and stimulates ATPase activity of Dbp8  involved in assembly of the small subunit (SSU) processome	ESF2	951	951
YNR055C	chrXIV	-	728425	730186	728425	730186	1	728425,	730186,	P53389	Putative transporter in the major facilitator superfamily (DHA1 family) of multidrug resistance transporters  mutations in membrane-spanning domains permit cation and histidinol uptake	HOL1	1761	1761
YNR056C	chrXIV	-	731617	733303	731617	733303	1	731617,	733303,	P53744	Putative transmembrane protein involved in the biotin biosynthesis pathway  responsible for uptake of 7-keto 8-aminopelargonic acid  BIO5 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis	BIO5	1686	1686
YNR057C	chrXIV	-	733355	734069	733355	734069	1	733355,	734069,	P53630	Dethiobiotin synthetase, catalyzes the third step in the biotin biosynthesis pathway  BIO4 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis  expression appears to be repressed at low iron levels	BIO4	714	714
YNR058W	chrXIV	+	734290	735733	734290	735733	1	734290,	735733,	P50277	7,8-diamino-pelargonic acid aminotransferase (DAPA), catalyzes the second step in the biotin biosynthesis pathway  BIO3 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis	BIO3	1443	1443
YNR059W	chrXIV	+	736802	738545	736802	738545	1	736802,	738545,	P53745	Putative alpha-1,3-mannosyltransferase, not required for protein O-glycosylation	MNT4	1743	1743
YNR060W	chrXIV	+	739950	742110	739950	742110	1	739950,	742110,	P53746	Ferric reductase, reduces a specific subset of siderophore-bound iron prior to uptake by transporters  expression induced by low iron levels	FRE4	2160	2160
YNR061C	chrXIV	-	742880	743540	742880	743540	1	742880,	743540,	P53747	Putative protein of unknown function	YNR061C	660	660
YNR062C	chrXIV	-	744359	745343	744359	745343	1	744359,	745343,	P53748	Putative membrane protein of unknown function	YNR062C	984	984
YNR063W	chrXIV	+	746942	748766	746942	748766	1	746942,	748766,	P53749	Putative zinc-cluster protein of unknown function	YNR063W	1824	1824
YNR064C	chrXIV	-	749135	750008	749135	750008	1	749135,	750008,	P53750	Epoxide hydrolase, member of the alpha/beta hydrolase fold family  may have a role in detoxification of epoxides	YNR064C	873	873
YNR065C	chrXIV	-	750349	753700	750349	753700	1	750349,	753700,	P53751	Protein of unknown function  protein-protein interactions suggest a possible role in actin patch formation  YNR065C is not an essential gene	YNR065C	3351	3351
YNR066C	chrXIV	-	753724	755035	753724	755035	1	753724,	755035,	P53752	Putative membrane-localized protein of unknown function	YNR066C	1311	1311
YNR067C	chrXIV	-	755745	759099	755745	759099	1	755745,	759099,	P53753	Daughter cell-specific secreted protein with similarity to glucanases, degrades cell wall from the daughter side causing daughter to separate from mother	DSE4	3354	3354
YNR068C	chrXIV	-	760066	760885	760066	760885	1	760066,	760885,	P53754	Putative protein of unknown function	YNR068C	819	819
YNR069C	chrXIV	-	761122	762592	761122	762592	1	761122,	762592,	P53755	Protein of unknown function, ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression	BSC5	1470	1470
YNR070W	chrXIV	+	765374	769376	765374	769376	1	765374,	769376,	P53756	Putative transporter of the ATP-binding cassette (ABC) family, implicated in pleiotropic drug resistance  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	PDR18	4002	4002
YNR071C	chrXIV	-	770439	771468	770439	771468	1	770439,	771468,	P53757	Putative protein of unknown function	YNR071C	1029	1029
YNR072W	chrXIV	+	772656	774351	772656	774351	1	772656,	774351,	P53631	Hexose transporter, up-regulated in media containing raffinose and galactose at pH 7.7 versus pH 4.7, repressed by high levels of glucose	HXT17	1695	1695
YNR073C	chrXIV	-	774791	776300	774791	776300	1	774791,	776300,	P39941	Putative mannitol dehydrogenase	YNR073C	1509	1509
YNR074C	chrXIV	-	777601	778738	777601	778738	1	777601,	778738,	P52923	Mitochondrial cell death effector that translocates to the nucleus in response to apoptotic stimuli, homolog of mammalian Apoptosis-Inducing Factor, putative reductase	AIF1	1137	1137
YNR075W	chrXIV	+	779915	781040	779915	781040	1	779915,	781040,	P52924	Protein of unknown function, member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins	COS10	1125	1125
YNR075C-A	chrXIV	-	781510	781603	781510	781603	1	781510,	781603,	Q8TGJ2	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	YNR075C-A	93	93
YNR076W	chrXIV	+	781917	782280	781917	782280	1	781917,	782280,	P0CE91	Member of the seripauperin multigene family encoded mainly in subtelomeric regions, active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme  identical to Pau18p	PAU6	363	363
YNR077C	chrXIV	-	783286	783541	783286	783541	1	783286,	783541,	n/a	Protein of unknown function, abundance changes with carbon source	YNR077C	255	255
YPL222W	chrXVI	+	130161	132228	130161	132228	1	130161,	132228,	Q08968	Putative protein of unknown function  proposed to be involved in responding to environmental stresses  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	FMP40	2067	2067
YPL153C	chrXVI	-	261726	264192	261726	264192	1	261726,	264192,	P22216	Protein kinase, required for cell-cycle arrest in response to DNA damage  activated by trans autophosphorylation when interacting with hyperphosphorylated Rad9p  also interacts with ARS1 and plays a role in initiation of DNA replication	RAD53	2466	2466
YPL085W	chrXVI	+	387066	393654	387066	393654	1	387066,	393654,	P48415	COPII vesicle coat protein required for ER transport vesicle budding  Sec16p is bound to the periphery of ER membranes and may act to stabilize initial COPII complexes  interacts with Sec23p, Sec24p and Sec31p	SEC16	6588	6588
YPL016W	chrXVI	+	521013	524958	521013	524958	1	521013,	524958,	P09547	Subunit of the SWI/SNF chromatin remodeling complex, which regulates transcription by remodeling chromosomes  required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2  can form the prion [SWI+]	SWI1	3945	3945
YPR045C	chrXVI	-	655139	656552	655139	656552	1	655139,	656552,	Q12049	Protein that forms a complex with Csn12p that is recruited to transcribed genes and may have a role in transcription elongation  possibly involved in splicing based on pre-mRNA accumulation defect for many intron-containing genes	THP3	1413	1413
YPR123C	chrXVI	-	786140	786575	786140	786575	1	786140,	786575,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially/completely overlaps the verified ORF CTR	YPR123C	435	435
YPR124W	chrXVI	+	786207	787428	786207	787428	1	786207,	787428,	P49573	High-affinity copper transporter of the plasma membrane, mediates nearly all copper uptake under low copper conditions  transcriptionally induced at low copper levels and degraded at high copper levels	CTR1	1221	1221
YPR190C	chrXVI	-	917076	919041	917076	919041	1	917076,	919041,	P32349	RNA polymerase III subunit C82	RPC82	1965	1965
YPL283C	chrXVI	-	279	6007	279	6007	2	279,5988,	5840,6007,	P53345	Helicase encoded by the Y' element of subtelomeric regions, highly expressed in the mutants lacking the telomerase component TLC1  potentially phosphorylated by Cdc28p	YRF1-7	5728	5728
YPL283W-B	chrXVI	+	642	1125	642	1125	1	642,	1125,	n/a	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	YPL283W-B	483	483
YPL283W-A	chrXVI	+	1425	2001	1425	2001	1	1425,	2001,	n/a	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	YPL283W-A	576	576
YPL282C	chrXVI	-	7932	8427	7932	8427	1	7932,	8427,	P0CE86	Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions  identical to Pau21p  encodes 2 proteins that are translated from 2 different start codons	PAU22	495	495
YPL281C	chrXVI	-	9556	10870	9556	10870	1	9556,	10870,	Q12007	Protein of unknown function, has similarity to enolases	ERR2	1314	1314
YPL280W	chrXVI	+	11886	12600	11886	12600	1	11886,	12600,	Q08992	Possible chaperone and cysteine protease with similarity to E. coli Hsp31 and S. cerevisiae Hsp31p, Hsp33p, and Sno4p  member of the DJ-1/ThiJ/PfpI superfamily, which includes human DJ-1 involved in Parkinson's disease	HSP32	714	714
YPL279C	chrXVI	-	13227	14355	13227	14355	1	13227,	14355,	Q08991	Putative protein of unknown function	YPL279C	1128	1128
YPL278C	chrXVI	-	15052	15355	15052	15355	1	15052,	15355,	Q08990	Putative protein of unknown function  gene expression regulated by copper levels	YPL278C	303	303
YPL277C	chrXVI	-	15404	16868	15404	16868	1	15404,	16868,	Q08989	Putative protein of unknown function  localized to the membranes  gene expression regulated by copper levels	YPL277C	1464	1464
YPL274W	chrXVI	+	22937	24701	22937	24701	1	22937,	24701,	Q08986	High-affinity S-adenosylmethionine permease, required for utilization of S-adenosylmethionine as a sulfur source  has similarity to S-methylmethionine permease Mmp1p	SAM3	1764	1764
YPL273W	chrXVI	+	25086	26064	25086	26064	1	25086,	26064,	Q08985	S-adenosylmethionine-homocysteine methyltransferase, functions along with Mht1p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio	SAM4	978	978
YPL272C	chrXVI	-	26610	28164	26610	28164	1	26610,	28164,	Q08984	Putative protein of unknown function  gene expression induced in response to ketoconazole  YPL272C is not an essential gene	YPL272C	1554	1554
YPL271W	chrXVI	+	30078	30267	30078	30267	1	30078,	30267,	P21306	Epsilon subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis  phosphorylated	ATP15	189	189
YPL270W	chrXVI	+	30481	32803	30481	32803	1	30481,	32803,	P33311	Mitochondrial inner membrane half-type ATP-binding cassette (ABC) transporter, required for respiratory growth at high temperature  similar to human TAP1 and TAP2 implicated in bare lymphocyte syndrome and Wegener-like granulomatosis	MDL2	2322	2322
YPL269W	chrXVI	+	33012	34947	33012	34947	1	33012,	34947,	P32526	Karyogamy protein required for correct positioning of the mitotic spindle and for orienting cytoplasmic microtubules, localizes at the shmoo tip in mating cells and at the tip of the growing bud in small-budded cells through anaphase	KAR9	1935	1935
YPL268W	chrXVI	+	35235	37845	35235	37845	1	35235,	37845,	P32383	Phospholipase C, hydrolyzes phosphatidylinositol 4,5-biphosphate (PIP2) to generate the signaling molecules inositol 1,4,5-triphosphate (IP3) and 1,2-diacylglycerol (DAG)  involved in regulating many cellular processes	PLC1	2610	2610
YPL267W	chrXVI	+	38168	38798	38168	38798	1	38168,	38798,	Q08981	Pseudosubstrate inhibitor of the anaphase-promoting complex/cyclosome (APC/C), that suppresses APC/C [Cdh1]-mediated proteolysis of mitotic cyclins  associates with Cdh1p, Bmh1p and Bmh2p  cell cycle regulated protein	ACM1	630	630
YPL266W	chrXVI	+	39120	40077	39120	40077	1	39120,	40077,	P41819	Essential 18S rRNA dimethylase (dimethyladenosine transferase), responsible for conserved m6(2)Am6(2)A dimethylation in 3'-terminal loop of 18S rRNA, part of 90S and 40S pre-particles in nucleolus, involved in pre-ribosomal RNA processing	DIM1	957	957
YPL265W	chrXVI	+	41042	42869	41042	42869	1	41042,	42869,	P53388	Dicarboxylic amino acid permease, mediates high-affinity and high-capacity transport of L-glutamate and L-aspartate  also a transporter for Gln, Asn, Ser, Ala, and Gly	DIP5	1827	1827
YPL264C	chrXVI	-	43282	44344	43282	44344	1	43282,	44344,	Q08980	Putative membrane protein of unknown function  physically interacts with Hsp82p  YPL264C is not an essential gene	YPL264C	1062	1062
YPL263C	chrXVI	-	44550	46506	44550	46506	1	44550,	46506,	Q08979	Cytoplasmic protein of unknown function	KEL3	1956	1956
YPL262W	chrXVI	+	47335	48802	47335	48802	1	47335,	48802,	P08417	Fumarase, converts fumaric acid to L-malic acid in the TCA cycle  cytosolic and mitochondrial distribution determined by the N-terminal targeting sequence, protein conformation, and status of glyoxylate shunt  phosphorylated in mitochondria	FUM1	1467	1467
